group,label,f128_ns_per_iter,mpfr_ns_per_iter,mpfr_to_f128_ratio
Trigonometric,atan2,165.69582577858361,4767.6246617027518,28.773354061879893
Hyperbolic,sinh,183.786,1524.52495,8.295109257506013
Hyperbolic,cosh,185.93629999999999,1486.6741500000001,7.9956100557018726
Hyperbolic,tanh,193.1285,1531.9512999999999,7.9322901591427462
Inverse hyperbolic,asinh,332.01870000000002,5395.3249500000002,16.250063475340394
Inverse hyperbolic,acosh,341.24829999999997,2588.3429000000001,7.5849254047565964
Inverse hyperbolic,atanh,257.5188,2835.8213999999998,11.012094650953639
Special functions,erfc,892.5123960332694,15458.780190339092,17.320521551347561
Special functions,erf,819.95500000000004,10148.539583333333,12.376947007254463
Special functions,tgamma,691.44229166666662,11405.956666666667,16.495890986322973
Special functions,lgamma,789.83749999999998,11489.910625,14.547182964850366
